Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Codigo de la Muestra,NSPM,Codigo del Laboratorio,Tipo de Muestra,Clasificacion de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Tecnica Empleada para la Determinacion de los Coliformes Totales,Escherichia Coli,Tecnica Empleada para la Determinacion de la Escherichia Coli,Resultados del IRCA por Muestra
5/16/2019,5:47:00,5/16/2019,0173-3,19,136.00,2.00,2.00,5.40,0.76,7.32,1.20,51.86,-2.79,13.52,43.57,9.77,3.78,0.00,1.00,0.00,0.00,20.95
5/17/2019,4:15:00,5/17/2019,0177-1,2,137.00,2.00,2.00,5.10,0.48,7.32,1.37,54.86,-1.53,8.87,44.71,12.45,4.32,0.00,1.00,0.00,0.00,24.68
5/18/2019,17:34:00,5/18/2019,0177-2,7,138.00,2.00,2.00,15.00,1.97,7.34,1.36,52.04,-1.78,13.12,42.63,9.26,7.86,0.00,1.00,0.00,0.00,25.71
5/19/2019,5:30:00,5/19/2019,0177-3,1,139.00,2.00,2.00,4.40,0.52,7.40,1.38,58.00,0.02,13.00,48.00,7.00,1.60,0.00,1.00,0.00,0.00,24.66
5/20/2019,21:13:00,5/20/2019,0181-1,3,140.00,2.00,2.00,8.30,0.74,7.27,1.30,50.02,-0.46,8.81,40.18,8.50,8.61,0.00,1.00,0.00,0.00,25.71
5/21/2019,1:02:00,5/21/2019,0181-2,10,141.00,2.00,2.00,7.20,0.72,7.33,1.16,54.14,-1.75,10.46,43.13,10.08,5.10,2.00,1.00,0.00,0.00,19.00
5/22/2019,6:47:00,5/22/2019,0181-3,14,142.00,2.00,2.00,7.70,0.62,7.27,1.37,50.40,1.09,13.84,42.45,11.77,6.06,0.00,1.00,0.00,0.00,24.50
5/23/2019,17:59:00,5/23/2019,0185-1,20,143.00,2.00,2.00,2.60,0.56,7.16,0.95,54.90,-1.82,8.78,44.08,10.89,6.80,0.00,1.00,0.00,0.00,26.56
5/24/2019,11:02:00,5/24/2019,0185-2,15,144.00,2.00,2.00,5.70,0.57,7.16,0.97,51.35,2.43,10.27,41.94,9.32,4.39,0.00,1.00,0.00,0.00,21.58
5/25/2019,18:10:00,5/25/2019,0189-1,5,145.00,2.00,2.00,5.20,0.44,7.40,1.25,50.10,2.83,9.18,43.10,11.74,5.05,0.00,1.00,0.00,0.00,21.89
5/26/2019,20:22:00,5/26/2019,0189-2,6,146.00,2.00,2.00,15.00,1.90,7.28,1.01,50.46,-1.70,13.44,42.21,12.36,7.27,0.00,1.00,0.00,0.00,24.13
5/27/2019,18:03:00,5/27/2019,0189-3,11,147.00,2.00,2.00,9.40,1.29,7.80,1.26,55.33,0.61,9.54,44.35,9.30,4.05,0.00,1.00,0.00,0.00,24.78
5/28/2019,5:25:00,5/28/2019,0193-1,8,148.00,2.00,2.00,20.00,2.50,7.32,1.40,49.73,2.03,10.64,43.55,13.28,8.22,0.00,1.00,0.00,0.00,27.00
5/29/2019,20:03:00,5/29/2019,0193-2,16,149.00,2.00,2.00,5.40,0.66,7.34,1.24,52.99,1.60,8.95,43.86,12.92,7.21,0.00,1.00,0.00,0.00,23.02
5/30/2019,23:51:00,5/30/2019,0197-1,9,150.00,2.00,2.00,5.70,0.40,7.36,1.38,54.74,-1.35,9.74,45.42,8.77,7.20,0.00,1.00,0.00,0.00,24.97
5/31/2019,8:05:00,5/31/2019,0197-2,13,151.00,2.00,2.00,5.40,0.48,7.47,1.21,54.36,2.90,9.19,42.68,11.92,6.94,0.00,1.00,0.00,0.00,25.71
6/1/2019,12:01:00,6/1/2019,0197-3,4,152.00,2.00,2.00,6.40,0.62,7.48,1.28,59.00,0.03,14.00,49.00,6.00,1.40,0.00,1.00,0.00,0.00,22.32
6/2/2019,5:33:00,6/2/2019,0201-1,19,153.00,2.00,2.00,2.80,0.39,7.33,1.38,50.65,-1.72,12.72,40.87,11.60,6.56,0.00,1.00,0.00,0.00,23.28
6/3/2019,9:13:00,6/3/2019,0201-2,7,154.00,2.00,2.00,11.20,1.30,7.33,1.15,49.95,-2.78,8.80,44.64,13.35,3.00,0.00,1.00,0.00,0.00,23.92
6/4/2019,1:34:00,6/4/2019,0205-2,18,155.00,2.00,2.00,3.80,0.36,7.31,1.13,53.89,0.85,8.80,39.79,9.32,3.32,0.00,1.00,0.00,0.00,25.77
6/5/2019,17:01:00,6/5/2019,0205-3,6,156.00,2.00,2.00,12.00,0.97,7.28,1.25,57.00,0.03,12.00,50.00,8.00,0.90,0.00,1.00,0.00,0.00,21.61
6/6/2019,3:54:00,6/6/2019,0209-1,14,157.00,2.00,2.00,2.60,0.22,7.01,1.58,49.82,-1.53,14.06,40.29,9.07,6.36,0.00,1.00,0.00,0.00,24.24
6/7/2019,15:11:00,6/7/2019,0209-2,10,158.00,2.00,2.00,7.90,0.78,7.22,1.21,50.20,-0.67,13.68,43.60,11.29,4.98,0.00,1.00,0.00,0.00,21.87
6/8/2019,18:53:00,6/8/2019,0209-3,15,159.00,2.00,2.00,3.40,0.37,7.30,0.89,50.33,2.63,12.57,42.91,7.76,6.66,0.00,1.00,0.00,0.00,24.29
6/9/2019,22:54:00,6/9/2019,0216-1,5,160.00,2.00,3.00,5.40,0.44,7.44,1.29,46.00,0.05,13.00,50.00,9.00,1.50,0.00,1.00,0.00,0.00,22.82
6/10/2019,19:58:00,6/10/2019,0216-2,1,161.00,2.00,3.00,4.00,0.53,7.38,1.15,46.00,0.03,13.00,50.00,10.00,1.40,0.00,1.00,0.00,0.00,22.13
6/11/2019,4:24:00,6/11/2019,0216-3,2,162.00,2.00,3.00,4.60,0.46,7.42,1.27,45.00,0.03,12.00,50.00,8.00,1.70,0.00,1.00,0.00,0.00,20.82
6/12/2019,4:19:00,6/12/2019,0216-4,3,163.00,2.00,3.00,5.60,0.47,7.32,1.23,42.00,0.06,13.00,51.00,10.00,1.30,0.00,1.00,0.00,0.00,23.57
6/13/2019,15:05:00,6/13/2019,0216-5,4,164.00,2.00,3.00,5.20,0.44,7.38,1.36,41.00,0.06,13.00,51.00,8.00,1.40,0.00,1.00,0.00,0.00,25.14
6/14/2019,5:03:00,6/14/2019,0217-1,14,165.00,2.00,2.00,11.00,0.86,7.37,1.49,51.79,0.86,13.92,45.53,9.79,3.71,0.00,1.00,0.00,0.00,24.26
6/15/2019,22:54:00,6/15/2019,0217-2,20,166.00,2.00,2.00,3.90,0.28,7.27,1.45,49.72,1.35,11.86,42.77,12.23,8.78,1.00,1.00,0.00,0.00,19.00
6/16/2019,1:57:00,6/16/2019,0217-3,12,167.00,2.00,2.00,12.20,0.81,7.32,1.43,50.68,-2.91,10.89,39.66,11.66,5.64,0.00,1.00,0.00,0.00,20.97
6/17/2019,14:11:00,6/17/2019,0219-1,9,168.00,2.00,2.00,4.20,0.51,7.57,1.25,51.87,-0.67,13.02,39.83,8.54,3.76,0.00,1.00,0.00,0.00,26.35
6/18/2019,7:19:00,6/18/2019,0219-2,11,169.00,2.00,2.00,14.70,1.98,7.72,1.37,52.25,0.80,9.07,43.74,9.23,8.24,0.00,1.00,0.00,0.00,23.97
6/19/2019,22:48:00,6/19/2019,0219-3,13,170.00,2.00,2.00,5.50,0.56,7.45,1.23,53.77,-0.53,13.08,41.43,12.08,5.47,0.00,1.00,0.00,0.00,21.16
6/20/2019,4:24:00,6/20/2019,0223-1,7,171.00,2.00,2.00,14.90,1.46,6.97,1.17,50.20,-0.56,12.24,44.09,8.57,5.21,0.00,1.00,0.00,0.00,20.67
6/21/2019,11:30:00,6/21/2019,0223-2,17,172.00,2.00,2.00,3.60,0.53,7.07,0.95,49.61,0.01,14.52,44.54,8.73,6.60,0.00,1.00,0.00,0.00,21.42
6/22/2019,16:54:00,6/22/2019,0223-3,8,173.00,2.00,2.00,20.50,2.72,7.10,1.23,54.51,1.83,13.23,43.81,9.18,3.90,0.00,1.00,0.00,0.00,24.06
6/23/2019,7:59:00,6/23/2019,0227-1,18,174.00,2.00,2.00,14.60,1.48,6.98,1.22,55.26,1.24,12.39,43.81,10.68,8.48,0.00,1.00,0.00,0.00,23.66
6/24/2019,4:06:00,6/24/2019,0227-2,16,175.00,2.00,2.00,6.40,0.68,7.10,1.16,50.42,-1.31,11.59,45.58,11.65,6.84,0.00,1.00,0.00,0.00,22.32
6/25/2019,11:55:00,6/25/2019,0227-3,19,176.00,2.00,2.00,5.80,0.56,7.10,1.10,50.82,2.23,9.02,41.36,11.47,8.91,0.00,1.00,0.00,0.00,21.24
6/26/2019,11:43:00,6/26/2019,0231-1,6,177.00,2.00,2.00,5.70,0.87,6.98,1.03,53.65,0.29,11.55,40.56,12.80,4.85,0.00,1.00,0.00,0.00,22.06
6/27/2019,10:26:00,6/27/2019,0231-2,4,178.00,2.00,2.00,3.40,0.52,7.10,1.32,54.19,0.46,9.64,41.03,9.11,4.64,0.00,1.00,0.00,0.00,21.50
6/28/2019,4:06:00,6/28/2019,0231-3,10,179.00,2.00,2.00,5.10,0.61,7.06,1.31,51.37,-1.46,12.77,42.26,12.94,8.52,1.00,1.00,0.00,0.00,19.35
6/29/2019,22:53:00,6/29/2019,0236-1,1,180.00,2.00,2.00,11.00,1.10,7.11,1.10,51.13,-1.89,10.52,40.13,12.08,6.61,0.00,1.00,0.00,0.00,23.81
6/30/2019,12:44:00,6/30/2019,0236-2,15,181.00,2.00,2.00,11.60,1.08,7.08,0.89,50.24,-1.39,10.89,41.13,12.20,3.76,0.00,1.00,0.00,0.00,20.75
7/1/2019,3:01:00,7/1/2019,0236-3,20,182.00,2.00,2.00,4.40,0.38,7.17,1.22,52.30,0.53,11.94,41.98,7.93,6.12,0.00,1.00,0.00,0.00,24.78
7/2/2019,4:58:00,7/2/2019,0240-1,3,183.00,2.00,2.00,10.30,0.92,7.28,1.27,52.81,0.12,9.74,40.74,9.98,8.06,0.00,1.00,0.00,0.00,25.29
7/3/2019,9:09:00,7/3/2019,0240-2,12,184.00,2.00,2.00,11.70,1.04,7.36,1.27,54.45,1.11,11.19,41.33,11.08,3.42,0.00,1.00,0.00,0.00,22.48
7/4/2019,12:37:00,7/4/2019,0240-3,14,185.00,2.00,2.00,14.20,1.11,7.30,1.32,50.31,1.90,13.08,43.18,10.86,8.66,0.00,1.00,0.00,0.00,21.62
7/5/2019,5:11:00,7/5/2019,0244-1,5,186.00,2.00,2.00,2.50,0.33,7.04,1.29,50.59,1.74,9.36,42.22,12.73,6.91,0.00,1.00,0.00,0.00,20.91
7/6/2019,8:51:00,7/6/2019,0244-2,8,187.00,2.00,2.00,20.00,2.00,7.04,1.49,50.83,2.24,11.81,45.03,7.50,7.38,0.00,1.00,0.00,0.00,7.74
7/7/2019,2:30:00,7/7/2019,0244-3,13,188.00,2.00,2.00,10.00,0.86,7.13,1.49,49.81,2.48,11.14,41.98,8.94,4.73,0.00,1.00,0.00,0.00,23.78
7/8/2019,14:51:00,7/8/2019,0247-1,2,189.00,2.00,2.00,4.60,0.47,6.83,1.52,52.87,-2.10,13.85,40.47,12.08,4.81,0.00,1.00,0.00,0.00,26.41
7/9/2019,1:22:00,7/9/2019,0247-2,7,190.00,2.00,2.00,5.60,0.44,6.85,1.47,50.36,2.74,14.31,43.40,8.08,3.79,0.00,1.00,0.00,0.00,20.61
7/10/2019,3:07:00,7/10/2019,0247-3,9,191.00,2.00,2.00,10.40,0.88,6.88,1.50,51.56,2.37,10.84,42.51,11.97,7.32,0.00,1.00,0.00,0.00,20.79
7/11/2019,19:18:00,7/11/2019,0251-1,17,192.00,2.00,2.00,15.00,1.97,7.14,0.96,52.80,1.56,13.31,44.24,9.91,3.64,2.00,1.00,0.00,0.00,16.66
7/12/2019,12:13:00,7/12/2019,0251-2,16,193.00,2.00,2.00,2.50,0.51,7.19,1.29,54.80,-2.86,12.32,44.28,10.51,6.43,0.00,1.00,0.00,0.00,25.26
7/13/2019,21:29:00,7/13/2019,0257-1,6,194.00,2.00,2.00,6.00,1.16,7.12,1.18,51.98,0.41,14.71,43.22,8.99,6.11,0.00,1.00,0.00,0.00,21.39
7/14/2019,12:34:00,7/14/2019,0257-2,4,195.00,2.00,2.00,4.20,0.43,7.04,1.25,51.84,2.64,14.49,43.32,9.19,7.77,0.00,1.00,0.00,0.00,22.22
7/15/2019,21:37:00,7/15/2019,0257-3,19,196.00,2.00,2.00,5.50,0.78,7.02,1.22,50.73,-1.16,8.89,42.30,8.49,8.54,0.00,1.00,0.00,0.00,22.80
7/16/2019,18:01:00,7/16/2019,0261-1,18,197.00,2.00,2.00,12.40,1.25,7.17,1.08,54.62,0.78,13.30,42.21,11.86,8.41,0.00,1.00,0.00,0.00,22.76
7/17/2019,3:15:00,7/17/2019,0261-2,5,198.00,2.00,2.00,8.20,0.84,7.19,1.05,53.02,1.58,10.21,45.14,12.54,7.02,0.00,1.00,0.00,0.00,21.38
7/18/2019,9:19:00,7/18/2019,0261-3,15,199.00,2.00,2.00,12.80,1.62,7.32,1.12,39.00,0.04,12.00,46.00,8.00,1.60,0.00,1.00,0.00,0.00,25.42
7/19/2019,9:08:00,7/19/2019,0265-1,1,200.00,2.00,2.00,8.00,0.82,7.22,1.27,51.45,-1.06,14.35,41.68,8.23,6.21,0.00,1.00,0.00,0.00,22.51
7/20/2019,5:48:00,7/20/2019,0265-2,3,201.00,2.00,2.00,7.40,0.64,7.24,1.22,53.34,2.83,14.45,39.71,11.08,3.99,0.00,1.00,0.00,0.00,21.70
7/21/2019,20:33:00,7/21/2019,0265-3,14,202.00,2.00,2.00,15.00,0.99,7.22,1.19,49.87,0.23,11.05,41.74,10.50,7.74,0.00,1.00,0.00,0.00,23.81
7/22/2019,12:07:00,7/22/2019,0269-1,10,203.00,2.00,2.00,6.20,0.62,7.32,1.14,53.02,-0.07,10.32,41.65,12.48,5.47,0.00,1.00,0.00,0.00,22.34
7/23/2019,20:25:00,7/23/2019,0269-2,12,204.00,2.00,2.00,4.90,0.50,7.31,1.41,51.96,1.53,8.83,43.11,9.55,5.12,2.00,1.00,0.00,0.00,19.35
7/24/2019,22:47:00,7/24/2019,0269-3,20,205.00,2.00,2.00,2.50,0.16,7.32,1.38,52.74,-0.07,14.22,39.89,9.65,4.13,0.00,1.00,0.00,0.00,21.92
7/25/2019,21:46:00,7/25/2019,0273-1,7,206.00,2.00,2.00,14.80,1.68,7.08,1.16,51.59,-2.15,14.57,42.83,8.26,8.80,0.00,1.00,0.00,0.00,23.80
7/26/2019,17:37:00,7/26/2019,0273-2,2,207.00,2.00,2.00,7.80,0.52,7.14,1.21,49.81,1.59,13.57,40.15,13.17,5.01,0.00,1.00,0.00,0.00,22.69
7/27/2019,17:45:00,7/27/2019,0273-3,6,208.00,2.00,2.00,5.40,0.43,7.18,0.64,52.61,-2.37,10.66,41.12,9.96,6.67,0.00,1.00,0.00,0.00,24.62
7/28/2019,12:02:00,7/28/2019,0277-1,4,209.00,2.00,2.00,5.40,0.68,7.19,1.24,55.30,-1.70,12.27,40.17,8.49,5.40,0.00,1.00,0.00,0.00,25.36
7/29/2019,17:19:00,7/29/2019,0277-2,9,210.00,2.00,2.00,6.20,0.72,7.28,1.21,54.67,0.32,8.73,42.08,8.04,8.17,0.00,1.00,0.00,0.00,24.49
7/30/2019,13:20:00,7/30/2019,0277-3,19,211.00,2.00,2.00,4.80,0.53,7.32,1.37,52.38,0.00,10.83,41.54,7.55,3.74,0.00,1.00,0.00,0.00,21.23
7/31/2019,3:58:00,7/31/2019,0281-1,8,212.00,2.00,2.00,25.00,2.40,7.00,1.56,53.03,0.87,10.88,43.42,10.07,3.80,0.00,1.00,0.00,0.00,23.33
8/1/2019,23:32:00,8/1/2019,0281-2,17,213.00,2.00,2.00,5.20,0.61,7.10,1.10,54.41,1.25,11.12,45.03,12.10,7.14,0.00,1.00,0.00,0.00,22.56
8/2/2019,19:13:00,8/2/2019,0281-3,13,214.00,2.00,2.00,7.40,0.53,7.11,1.27,46.00,0.01,15.00,46.00,8.00,1.40,0.00,1.00,0.00,0.00,23.91
8/3/2019,3:23:00,8/3/2019,0286-1,12,215.00,2.00,2.00,12.00,0.96,6.88,1.55,55.17,1.93,11.51,43.34,12.15,6.01,0.00,1.00,0.00,0.00,22.18
8/4/2019,13:35:00,8/4/2019,0286-2,15,216.00,2.00,2.00,8.80,0.73,7.03,1.15,51.26,0.79,14.49,40.95,13.20,2.96,0.00,1.00,0.00,0.00,22.61
8/5/2019,13:36:00,8/5/2019,0286-3,18,217.00,2.00,2.00,6.70,0.62,7.13,1.67,54.23,-2.57,11.41,45.11,10.81,3.27,0.00,1.00,0.00,0.00,21.66
8/6/2019,15:38:00,8/6/2019,0290-1,2,218.00,2.00,2.00,5.00,0.73,6.76,1.39,53.32,-1.06,12.20,41.98,11.66,3.41,0.00,1.00,0.00,0.00,20.82
8/7/2019,0:13:00,8/7/2019,0290-2,16,219.00,2.00,2.00,6.20,0.56,6.86,1.44,51.36,-0.09,10.83,45.22,9.12,3.82,0.00,1.00,0.00,0.00,24.00
8/8/2019,12:34:00,8/8/2019,0290-3,5,220.00,2.00,2.00,7.60,0.78,7.01,1.40,56.00,0.03,13.00,43.00,22.00,1.80,0.00,1.00,0.00,0.00,20.98
8/9/2019,13:13:00,8/9/2019,0294-2,10,221.00,2.00,2.00,9.80,1.51,6.87,1.48,51.52,-2.69,10.49,42.12,12.12,4.24,0.00,1.00,0.00,0.00,22.72
8/10/2019,0:17:00,8/10/2019,0294-3,14,222.00,2.00,2.00,14.10,0.91,6.83,1.51,55.30,2.28,13.22,42.87,11.29,7.37,0.00,1.00,0.00,0.00,25.44
8/11/2019,4:16:00,8/11/2019,0298-1,1,223.00,2.00,2.00,5.50,0.61,6.62,1.48,50.75,0.49,13.09,42.19,9.38,5.02,0.00,1.00,0.00,0.00,23.23
8/12/2019,19:35:00,8/12/2019,0298-2,12,224.00,2.00,2.00,4.40,0.71,6.62,1.34,50.21,-2.60,10.62,44.19,10.88,3.50,0.00,1.00,0.00,0.00,24.05
8/13/2019,23:26:00,8/13/2019,0298-3,20,225.00,2.00,2.00,6.20,0.83,6.58,1.55,52.77,2.31,11.87,40.66,10.01,6.86,0.00,1.00,0.00,0.00,24.35
8/14/2019,8:39:00,8/14/2019,0302-1,9,226.00,2.00,2.00,7.60,0.70,6.67,1.48,49.72,0.26,10.01,40.17,8.25,4.21,0.00,1.00,0.00,0.00,20.64
8/15/2019,16:12:00,8/15/2019,0302-2,15,227.00,2.00,2.00,2.80,0.29,6.72,1.27,50.77,-0.64,11.39,41.67,11.89,5.88,0.00,1.00,0.00,0.00,22.87
8/16/2019,10:38:00,8/16/2019,0302-3,14,228.00,2.00,2.00,7.60,0.65,6.76,1.46,51.27,-0.16,8.75,43.81,7.48,7.76,0.00,1.00,0.00,0.00,21.78
8/17/2019,11:05:00,8/17/2019,0306-1,4,229.00,2.00,2.00,5.10,0.59,6.50,1.55,54.66,0.12,10.55,43.53,10.88,6.07,0.00,1.00,0.00,0.00,23.02
8/18/2019,16:59:00,8/18/2019,0306-2,13,230.00,2.00,2.00,8.90,0.83,6.51,1.64,52.09,-0.32,13.13,43.23,9.47,5.35,0.00,1.00,0.00,0.00,26.41
8/19/2019,12:41:00,8/19/2019,0306-3,19,231.00,2.00,2.00,5.40,0.56,6.52,1.64,49.58,2.82,11.85,40.33,7.50,7.78,0.00,1.00,0.00,0.00,26.38
8/20/2019,7:37:00,8/20/2019,0310-1,6,232.00,2.00,2.00,12.00,1.10,6.96,1.19,54.14,2.92,11.75,44.09,10.76,5.82,0.00,1.00,0.00,0.00,22.72
8/21/2019,4:33:00,8/21/2019,0310-2,8,233.00,2.00,2.00,15.00,1.98,6.98,0.87,49.76,2.83,10.37,41.54,9.82,6.66,0.00,1.00,0.00,0.00,21.70
8/22/2019,15:35:00,8/22/2019,0310-3,7,234.00,2.00,2.00,15.00,1.46,6.96,0.84,46.00,0.04,11.00,36.00,10.00,1.00,0.00,1.00,0.00,0.00,21.68
8/23/2019,17:37:00,8/23/2019,0314-1,2,235.00,2.00,2.00,9.60,1.12,6.84,1.19,50.47,-0.48,13.85,43.53,9.72,6.69,0.00,1.00,0.00,0.00,24.14
8/24/2019,8:55:00,8/24/2019,0314-2,5,236.00,2.00,2.00,8.60,0.94,6.90,1.15,51.23,-0.11,9.18,39.89,11.82,3.01,0.00,1.00,0.00,0.00,21.78
8/25/2019,21:41:00,8/25/2019,0314-3,16,237.00,2.00,2.00,3.40,0.51,6.92,1.27,52.35,1.22,11.70,44.36,10.63,4.41,0.00,1.00,0.00,0.00,22.67
8/26/2019,23:34:00,8/26/2019,0318-1,17,238.00,2.00,2.00,6.60,0.85,6.58,1.19,52.05,-1.74,13.06,41.55,13.19,5.48,0.00,1.00,0.00,0.00,26.44
8/27/2019,10:02:00,8/27/2019,0318-2,3,239.00,2.00,2.00,7.20,0.78,6.54,1.57,53.38,1.83,14.48,40.32,7.46,8.00,0.00,1.00,0.00,0.00,21.84
8/28/2019,9:42:00,8/28/2019,0322-1,10,240.00,2.00,2.00,11.60,1.17,6.68,1.34,49.99,2.29,8.98,40.44,9.38,6.96,0.00,1.00,0.00,0.00,25.22
8/29/2019,11:10:00,8/29/2019,0322-2,15,241.00,2.00,2.00,7.60,0.58,6.72,0.30,55.34,-0.12,12.28,44.43,8.28,7.17,0.00,1.00,0.00,0.00,22.80
8/30/2019,17:10:00,8/30/2019,0322-3,20,242.00,2.00,2.00,3.80,0.36,6.66,1.46,50.93,-2.55,9.22,44.23,10.74,7.09,0.00,1.00,0.00,0.00,21.44
8/31/2019,2:41:00,8/31/2019,0326-1,1,243.00,2.00,2.00,4.70,0.54,6.77,1.42,52.57,0.81,12.35,43.46,8.97,3.25,0.00,1.00,0.00,0.00,23.46
9/1/2019,17:47:00,9/1/2019,0326-2,12,244.00,2.00,2.00,22.50,3.21,6.75,1.54,52.81,1.48,11.77,43.84,7.69,7.41,0.00,1.00,0.00,0.00,27.09
9/2/2019,20:34:00,9/2/2019,0326-3,14,245.00,2.00,2.00,5.40,0.58,6.68,1.40,54.82,-1.79,11.02,40.35,11.19,3.53,0.00,1.00,0.00,0.00,26.43
9/3/2019,9:05:00,9/3/2019,0330-1,4,246.00,2.00,3.00,3.80,0.58,6.84,1.41,53.65,-1.19,13.82,42.25,10.32,6.70,0.00,1.00,0.00,0.00,24.21
9/4/2019,12:34:00,9/4/2019,0330-2,6,247.00,2.00,3.00,11.20,1.41,6.72,0.97,52.07,-0.17,13.73,42.73,9.87,8.13,0.00,1.00,0.00,0.00,20.76
9/5/2019,10:52:00,9/5/2019,0330-3,8,248.00,2.00,3.00,8.40,1.18,6.78,1.34,52.71,1.49,13.90,44.53,9.39,6.46,0.00,1.00,0.00,0.00,26.15
9/6/2019,9:39:00,9/6/2019,0334-1,5,249.00,2.00,3.00,8.40,1.08,6.80,1.20,53.40,-2.53,9.78,41.98,11.31,7.24,0.00,1.00,0.00,0.00,25.37
9/7/2019,2:58:00,9/7/2019,0334-2,7,250.00,2.00,3.00,26.50,2.45,6.99,1.16,50.81,-2.60,10.15,40.71,12.76,7.15,0.00,1.00,0.00,0.00,27.09
9/8/2019,23:11:00,9/8/2019,0334-3,13,251.00,2.00,2.00,12.40,1.28,6.94,1.35,54.99,-0.82,14.29,39.96,10.09,8.22,0.00,1.00,0.00,0.00,23.81
9/9/2019,9:03:00,9/9/2019,0338-1,18,252.00,2.00,2.00,3.40,0.57,6.92,1.47,53.70,0.80,13.09,44.23,8.77,6.66,0.00,1.00,0.00,0.00,23.85
9/10/2019,7:55:00,9/10/2019,0338-2,16,253.00,2.00,2.00,4.60,0.59,7.04,1.54,53.34,1.62,9.86,44.18,13.14,5.75,0.00,1.00,0.00,0.00,25.77
9/11/2019,1:15:00,9/11/2019,0338-3,2,254.00,2.00,2.00,4.00,0.53,7.08,1.40,46.00,0.01,12.00,33.00,10.00,0.80,2.00,1.00,0.00,0.00,16.66
9/12/2019,11:20:00,9/12/2019,0342-1,7,255.00,2.00,3.00,13.30,1.48,7.12,1.39,50.00,0.06,15.00,41.00,11.00,1.90,0.00,1.00,0.00,0.00,21.31
9/13/2019,18:03:00,9/13/2019,0342-2,9,256.00,2.00,3.00,5.40,0.67,7.10,1.61,49.00,0.05,14.00,38.00,10.00,1.60,0.00,1.00,0.00,0.00,22.40
9/14/2019,6:44:00,9/14/2019,0342-3,13,257.00,2.00,3.00,6.00,0.64,7.13,1.58,49.00,0.03,14.00,39.00,11.00,1.70,0.00,1.00,0.00,0.00,24.10
9/15/2019,2:46:00,9/15/2019,0342-4,15,258.00,2.00,3.00,3.60,0.40,7.04,1.26,50.00,0.04,14.00,38.00,13.00,1.70,0.00,1.00,0.00,0.00,24.97
9/16/2019,12:43:00,9/16/2019,0342-5,20,259.00,2.00,3.00,2.50,0.26,7.16,1.69,50.00,0.05,14.00,39.00,10.00,1.80,0.00,1.00,0.00,0.00,22.61
9/17/2019,13:16:00,9/17/2019,0346-1,4,260.00,2.00,2.00,15.00,1.96,6.82,1.24,51.31,0.52,11.39,41.77,8.11,4.67,0.00,1.00,0.00,0.00,21.59
9/18/2019,17:25:00,9/18/2019,0346-2,8,261.00,2.00,2.00,13.00,1.36,7.12,1.16,50.41,1.19,13.92,44.81,11.70,8.80,0.00,1.00,0.00,0.00,25.85
9/19/2019,1:17:00,9/19/2019,0346-3,17,262.00,2.00,2.00,9.40,0.87,7.08,1.45,54.95,1.54,13.98,43.22,9.76,7.22,0.00,1.00,0.00,0.00,25.75
9/20/2019,22:18:00,9/20/2019,0350-1,1,263.00,2.00,2.00,2.50,0.30,6.94,1.47,54.14,-1.22,11.99,39.76,11.58,3.54,0.00,1.00,0.00,0.00,26.14
9/21/2019,13:44:00,9/21/2019,0350-2,15,264.00,2.00,2.00,7.40,1.34,7.08,1.57,51.47,0.55,10.68,44.87,10.49,7.54,0.00,1.00,0.00,0.00,23.80
9/22/2019,7:11:00,9/22/2019,0350-3,20,265.00,2.00,2.00,2.90,0.62,7.08,1.09,54.66,2.56,9.92,41.55,13.32,3.62,0.00,1.00,0.00,0.00,22.20
9/23/2019,19:23:00,9/23/2019,0354-1,3,266.00,2.00,2.00,17.00,2.50,7.53,1.10,55.32,-2.18,14.08,40.51,9.48,7.63,0.00,1.00,0.00,0.00,27.10
9/24/2019,14:48:00,9/24/2019,0354-2,12,267.00,2.00,2.00,8.40,0.72,7.20,1.39,50.83,1.97,12.07,41.52,10.59,3.52,0.00,1.00,0.00,0.00,22.33
9/25/2019,10:56:00,9/25/2019,0354-3,14,268.00,2.00,2.00,7.40,0.64,7.32,1.36,54.76,2.69,14.10,40.37,7.98,8.29,0.00,1.00,0.00,0.00,23.49
9/26/2019,10:48:00,9/26/2019,0358-1,8,269.00,2.00,2.00,9.70,1.29,7.10,1.16,53.07,-0.90,12.57,41.74,7.48,7.62,0.00,1.00,0.00,0.00,24.90
9/27/2019,13:34:00,9/27/2019,0358-2,4,270.00,2.00,2.00,6.60,1.00,7.12,1.32,51.53,2.52,14.42,42.31,8.15,6.76,0.00,1.00,0.00,0.00,25.46
9/28/2019,20:16:00,9/28/2019,0358-3,6,271.00,2.00,2.00,12.20,1.54,7.14,1.03,51.00,0.04,13.00,40.00,13.00,1.60,0.00,1.00,0.00,0.00,24.11
9/29/2019,8:27:00,9/29/2019,0361-1,16,272.00,2.00,2.00,6.80,0.78,7.00,1.30,54.28,0.02,8.93,41.26,8.41,6.52,1.00,1.00,0.00,0.00,19.35
9/30/2019,11:49:00,9/30/2019,0361-2,18,273.00,2.00,2.00,15.00,1.96,7.02,1.17,50.03,-1.88,9.75,42.05,7.47,5.20,0.00,1.00,0.00,0.00,22.54
